year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,package_size,total_sales,quarter,operational_activity
2020,7,SIERRA NEVADA BREWING CO,94919,SIERRA NEVADA PALE ALE,KEGS,0.0,0.0,8.0,SIERRA NEVADA PALE ALE 1/2K,1/2K,8.0,3,LOW
2020,7,ANHEUSER BUSCH INC,95010,BUD,KEGS,0.0,0.0,19.0,BUD 1/2K,1/2K,19.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,95028,BUD LIGHT,KEGS,0.0,0.0,113.0,BUD LIGHT 1/2K,1/2K,113.0,3,HIGH
2020,7,MILLER BREWING COMPANY,95206,MILLER LITE,KEGS,0.0,0.0,237.0,MILLER LITE 1/2K,1/2K,237.0,3,HIGH
2020,7,GAMBRINUS,95249,SHINER BOCK,KEGS,0.0,0.0,1.0,SHINER BOCK 1/2K,1/2K,1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,95265,BUD LIGHT G,KEGS,0.0,0.0,9.0,BUD LIGHT 1/4KG,1/4K,9.0,3,LOW
2020,7,YUENGLING BREWERY,95281,YUENGLING LAGER,KEGS,0.0,0.0,96.0,YUENGLING LAGER 1/2K,1/2K,96.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,95338,SAM ADAMS LAGER,KEGS,0.0,0.0,-4.0,SAM ADAMS LAGER 1/2K,1/2K,-4.0,3,LOW
2020,7,MILLER BREWING COMPANY,95400,MILLER LITE,KEGS,0.0,0.0,51.0,MILLER LITE 1/4K,1/4K,51.0,3,MEDIUM
2020,7,MILLER BREWING COMPANY,95460,COORS LT,KEGS,0.0,0.0,37.0,COORS LT 1/2K,1/2K,37.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,95907,SAM ADAMS SUMMER ALE,KEGS,0.0,0.0,36.0,SAM ADAMS SUMMER ALE 1/6K,1/6K,36.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,96121,MICHELOB ULTRA,KEGS,0.0,0.0,-1.0,MICHELOB ULTRA 1/6K,1/6K,-1.0,3,LOW
2020,7,SIERRA NEVADA BREWING CO,96229,SIERRA NEVADA SUMMERFEST,KEGS,0.0,0.0,7.0,SIERRA NEVADA SUMMERFEST 1/2K,1/2K,7.0,3,LOW
2020,7,MILLER BREWING COMPANY,96253,BLUE MOON,KEGS,0.0,0.0,110.0,BLUE MOON 1/2K,1/2K,110.0,3,HIGH
2020,7,HEINEKEN USA,96520,HEINEKEN,KEGS,0.0,0.0,26.0,HEINEKEN 1/2K,1/2K,26.0,3,MEDIUM
2020,7,DIAGEO NORTH AMERICA INC,96873,GUINNESS STOUT,KEGS,0.0,0.0,41.0,GUINNESS STOUT 1/2K,1/2K,41.0,3,MEDIUM
2020,7,DIAGEO NORTH AMERICA INC,96881,HARP,KEGS,0.0,0.0,12.0,HARP 1/2K,1/2K,12.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,97055,KIRIN ICHIBAN,KEGS,0.0,0.0,6.0,KIRIN ICHIBAN 1/2K,1/2K,6.0,3,LOW
2020,7,MILLER BREWING COMPANY,98329,FOSTER LAGER,KEGS,0.0,0.0,2.0,FOSTER LAGER 1/2K,1/2K,2.0,3,LOW
2020,7,BOSTON BEER CORPORATION,98353,DOGFISH HEAD BURTON BATON,KEGS,0.0,0.0,3.0,DOGFISH HEAD BURTON BATON 1/6K,1/6K,3.0,3,LOW
2020,7,MILLER BREWING COMPANY,98540,PILSNER URQUELL,KEGS,0.0,0.0,2.0,PILSNER URQUELL 1/2K,1/2K,2.0,3,LOW
2020,7,ANHEUSER BUSCH INC,98671,SHOCK TOP BELGIUM WHITE G,KEGS,0.0,0.0,-6.0,SHOCK TOP BELGIUM WHITE 1/2 KG,1/2K,-6.0,3,LOW
2020,7,ANHEUSER BUSCH INC,98680,SHOCK TOP BELGIUM WHITE G,KEGS,0.0,0.0,6.0,SHOCK TOP BELGIUM WHITE 1/6 KG,1/6K,6.0,3,LOW
2020,7,HEINEKEN USA,98906,DOS EQUIS LAGER,KEGS,0.0,0.0,14.0,DOS EQUIS LAGER 1/2K,1/2K,14.0,3,MEDIUM
2020,7,LEGENDS LTD,99090,BITBURGER,KEGS,0.0,0.0,2.0,BITBURGER 1/2K,1/2K,2.0,3,LOW
2020,7,YUENGLING BREWERY,99350,YUENGLING LAGER,KEGS,0.0,0.0,30.0,YUENGLING LAGER 1/4K,1/4K,30.0,3,MEDIUM
2020,7,HAMCO DC,9938,THERMAL REGISTER PAPER,STR_SUPPLIES,0.0,29.0,0.0,THERMAL REGISTER PAPER,UNKNOWN,29.0,3,MEDIUM
2020,7,REPUBLIC NATIONAL DISTRIBUTING CO,99490,PAULANER HEFEWEIZEN,KEGS,0.0,0.0,1.0,PAULANER HEFEWEIZEN 1/2K,1/2K,1.0,3,LOW
2020,7,HEINEKEN USA,99570,DOS EQUIS AMBER,KEGS,0.0,0.0,20.0,DOS EQUIS AMBER 1/2K,1/2K,20.0,3,MEDIUM
2020,9,BACKUP BEVERAGE,10127,VASEN NORSE DIPA EG,KEGS,0.0,0.0,1.0,VASEN NORSE DIPA 1/6 KEG,1/6K,1.0,3,LOW
2020,3,ANHEUSER BUSCH INC,95010,BUD,KEGS,0.0,0.0,19.0,BUD 1/2K,1/2K,19.0,1,MEDIUM
2020,9,LEGENDS LTD,12730,ACE PINEAPPLE EG,KEGS,0.0,0.0,5.0,ACE PINEAPPLE 1/2 KEG,1/2K,5.0,3,LOW
2020,9,BACKUP BEVERAGE,13388,GREAT LAKES NOSFERATU EG,KEGS,0.0,0.0,1.0,GREAT LAKES NOSFERATU 1/2 KEG,1/2K,1.0,3,LOW
2020,3,CLIPPER CITY BREWING CO,10093,HEAVY SEAS AMERICANNON EG,KEGS,0.0,0.0,1.0,HEAVY SEAS AMERICANNON 1/6 KEG,1/6K,1.0,1,LOW
2020,9,BACKUP BEVERAGE,13443,LOST RHINO FACE HOP STAR IPA EG,KEGS,0.0,0.0,1.0,LOST RHINO FACE HOP STAR IPA 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13444,MULLY'S FRUITART EG,KEGS,0.0,0.0,1.0,MULLY'S FRUITART 1/2 KEG,1/2K,1.0,3,LOW
2020,3,UNKNOWN,123,HOLIDAY TOTE FOIL BAG,STR_SUPPLIES,0.16,0.0,0.0,HOLIDAY TOTE FOIL BAG,UNKNOWN,0.16,1,LOW
2020,9,MILLER BREWING COMPANY,23143,PERONI,KEGS,0.0,0.0,5.0,PERONI 1/2K,1/2K,5.0,3,LOW
2020,9,ANHEUSER BUSCH INC,23364,LANDSHARK LAGER,KEGS,0.0,0.0,2.0,LANDSHARK LAGER 1/6K,1/6K,2.0,3,LOW
2020,9,BACKUP BEVERAGE,10079,SILLY TRIPEL YH EG,KEGS,0.0,0.0,2.0,SILLY TRIPEL YH 1/2 KEG,1/2K,2.0,3,LOW
2020,9,ALLAGASH BREWING COMPANY,25826,ALLAGASH WHITE,KEGS,0.0,0.0,2.0,ALLAGASH WHITE 1/6K,1/6K,2.0,3,LOW
2020,9,LEGENDS LTD,25830,FIRESTONE DOUBLE JACK,KEGS,0.0,0.0,1.0,FIRESTONE DOUBLE JACK 1/6K,1/6K,1.0,3,LOW
2020,3,LEGENDS LTD,24038,LAGUNITAS IPA,KEGS,0.0,0.0,28.0,LAGUNITAS IPA 1/2K,1/2K,28.0,1,MEDIUM
2020,9,BOLD ROCK PARTNERS LP,29495,BOLD ROCK VIRGINIA DRAFT,KEGS,0.0,0.0,1.0,BOLD ROCK VIRGINIA DRAFT - 1/2K,1/2K,1.0,3,LOW
2020,9,LEGENDS LTD,10183,DUVEL SINGLE EG,KEGS,0.0,0.0,2.0,DUVEL SINGLE 1/2 KEG,1/2K,2.0,3,LOW
2020,9,LEGENDS LTD,62595,MAINE DINNER EG,KEGS,0.0,0.0,1.0,MAINE DINNER 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,60219,SLY FOX O'REILLY STOUT EG,KEGS,0.0,0.0,1.0,SLY FOX O'REILLY STOUT 1/2 KEG,1/2K,1.0,3,LOW
2020,3,LEGENDS LTD,64748,SINGLECUT 18 WATT EG,KEGS,0.0,0.0,1.0,SINGLECUT 18 WATT 1/2 KEG,1/2K,1.0,1,LOW
2020,9,BACKUP BEVERAGE,69865,MULLY'S IPA EG,KEGS,0.0,0.0,3.0,MULLY'S IPA 1/6 KEG,1/6K,3.0,3,LOW
2020,9,ANHEUSER BUSCH INC,7307,STELLA ARTOIS,KEGS,0.0,0.0,226.0,STELLA ARTOIS 1/2K,1/2K,226.0,3,HIGH
2020,9,LEGENDS LTD,11365,BURLEY OAK LOST IPA,KEGS,0.0,0.0,1.0,BURLEY OAK LOST IPA - 1/6K,1/6K,1.0,3,LOW
2020,9,Default,114,WINE PAPER GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,28.84,10.0,0.0,WINE PAPER GIFT TOTE SINGLE BOTTLE,UNKNOWN,38.84,3,MEDIUM
2020,9,LEGENDS LTD,11437,AUSTIN CIDER PINEAPPLE,KEGS,0.0,0.0,1.0,AUSTIN CIDER PINEAPPLE - 1/2K,1/2K,1.0,3,LOW
2020,9,UNKNOWN,123,HOLIDAY TOTE FOIL BAG,STR_SUPPLIES,0.25,0.0,0.0,HOLIDAY TOTE FOIL BAG,UNKNOWN,0.25,3,LOW
2020,9,SIERRA NEVADA BREWING CO,13006,SIERRA NEVADA OKTOBERFEST EG,KEGS,0.0,0.0,2.0,SIERRA NEVADA OKTOBERFEST 1/6 KEG,1/6K,2.0,3,LOW
2020,9,ATLAS BREW WORKS LLC,10090,ATLAS BULLPEN PILSNER EG,KEGS,0.0,0.0,1.0,ATLAS BULLPEN PILSNER 1/2 KEG,1/2K,1.0,3,LOW
2020,9,BUCK DISTRIBUTING COMPANY INC,13282,RECKLESS ILLUSTRIOUS BUDDHA EG,KEGS,0.0,0.0,1.0,RECKLESS ILLUSTRIOUS BUDDHA 1/2 KEG,1/2K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13285,SNAFU CHERRY PIE EG,KEGS,0.0,0.0,1.0,SNAFU CHERRY PIE 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13286,SNAFU BLUE COBBLER EG,KEGS,0.0,0.0,1.0,SNAFU BLUE COBBLER 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13292,GREAT LAKES HAZE EG,KEGS,0.0,0.0,2.0,GREAT LAKES HAZE 1/2 KEG,1/2K,2.0,3,LOW
2020,9,BACKUP BEVERAGE,13333,FUNK FUNKTOBERFEST EG,KEGS,0.0,0.0,1.0,FUNK FUNKTOBERFEST 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13334,VASEN TRIPLE PEACH SAISON EG,KEGS,0.0,0.0,1.0,VASEN TRIPLE PEACH SAISON 1/2 KEG,1/2K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13336,VASEN VAN MOON BEAR EG,KEGS,0.0,0.0,1.0,VASEN VAN MOON BEAR 1/6 KEG,1/6K,1.0,3,LOW
2020,9,UNKNOWN,117,WHISKEY TASTING JOURNAL,STR_SUPPLIES,0.04,0.0,0.0,WHISKEY TASTING JOURNAL,UNKNOWN,0.04,3,LOW
2020,9,BACKUP BEVERAGE,13342,VASEN TRIPLE PEACH SAISON EG,KEGS,0.0,0.0,1.0,VASEN TRIPLE PEACH SAISON 1/6 KEG,1/6K,1.0,3,LOW
2020,9,DUVEL MOORTGAT USA LTD,13348,BOULEVARD BRANDY LAND EG,KEGS,0.0,0.0,1.0,BOULEVARD BRANDY LAND 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13369,ITHACA COUNTRY PUMPKIN EG,KEGS,0.0,0.0,1.0,ITHACA COUNTRY PUMPKIN 1/6 KEG,1/6K,1.0,3,LOW
2020,9,BACKUP BEVERAGE,13371,GREAT LAKES NOSFERATU EG,KEGS,0.0,0.0,2.0,GREAT LAKES NOSFERATU 1/6 KEG,1/6K,2.0,3,LOW
2020,9,LEGENDS LTD,13393,BURLEY OAK MOS DANK STRATA EG,KEGS,0.0,0.0,1.0,BURLEY OAK MOS DANK STRATA 1/6 KEG,1/6K,1.0,3,LOW
2020,9,LEGENDS LTD,13399,SLOOP NO PUMPKIN EG,KEGS,0.0,0.0,1.0,SLOOP NO PUMPKIN 1/6 KEG,1/6K,1.0,3,LOW
2020,9,LEGENDS LTD,13400,SLOOP SUPER SOFT EG,KEGS,0.0,0.0,2.0,SLOOP SUPER SOFT 1/6 KEG,1/6K,2.0,3,LOW
2020,9,SIERRA NEVADA BREWING CO,13413,SIERRA NEVADA DANKFUL IPA EG,KEGS,0.0,0.0,1.0,SIERRA NEVADA DANKFUL IPA 1/2 KEG,1/2K,1.0,3,LOW
2020,9,LEGENDS LTD,10953,FOUNDERS ALL DAY,KEGS,0.0,0.0,7.0,FOUNDERS ALL DAY - 1/2K,1/2K,7.0,3,LOW
2020,9,Default,140,WINE AERATOR - IN BOTTLE,STR_SUPPLIES,0.48,0.0,0.0,WINE AERATOR-IN BOTTLE,UNKNOWN,0.48,3,LOW
2020,9,PREMIUM DISTRIBUTORS INC,175,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-1876.0,EMPTY 1/2 KEG (30.00),1/2K,-1876.0,3,HIGH
2020,9,Default,199,WINE STOPPER - POURER - 2 - PACK,STR_SUPPLIES,2.8,2.0,0.0,WINE STOPPER-POURER - 2-PACK,UNKNOWN,4.8,3,LOW
2020,9,ANHEUSER BUSCH INC,20093,10 BARREL JOE IPA,KEGS,0.0,0.0,4.0,10 BARREL JOE IPA 1/6K,1/6K,4.0,3,LOW
2020,3,ANHEUSER BUSCH INC,98680,SHOCK TOP BELGIUM WHITE G,KEGS,0.0,0.0,11.0,SHOCK TOP BELGIUM WHITE 1/6 KG,1/6K,11.0,1,MEDIUM
2020,3,LEGENDS LTD,10387,FIRESTONE NITRO MERLIN,KEGS,0.0,0.0,1.0,FIRESTONE NITRO MERLIN - 50L,50L,1.0,1,LOW
2020,3,Default,104,FOUR BOTTLE WINE TOTE,STR_SUPPLIES,0.6,0.0,0.0,FOUR BOTTLE WINE TOTE,UNKNOWN,0.6,1,LOW
2020,3,Default,105,WINE GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,1.3,0.0,0.0,WINE GIFT TOTE SINGLE BOTTLE,UNKNOWN,1.3,1,LOW
2020,3,Default,106,SIX BOTTLE WINE TOTE (NO LOGO),STR_SUPPLIES,1.5,0.0,0.0,SIX BOTTLE WINE TOTE (NO LOGO),UNKNOWN,1.5,1,LOW
2020,3,LEGENDS LTD,10632,FIRESTONE LUPONIC DISTORTION,KEGS,0.0,0.0,1.0,FIRESTONE LUPONIC DISTORTION - 50L,50L,1.0,1,LOW
2020,3,UNKNOWN,107,JIGGER MEASURE SHOT GLASS,STR_SUPPLIES,17.06,11.0,0.0,JIGGER MEASURE SHOT GLASS,UNKNOWN,28.06,1,MEDIUM
2020,3,Default,109,WINE TOTE WOOD HANDLE 2 POCKET 4 BTL,STR_SUPPLIES,0.7,0.0,0.0,WINE TOTE WOOD HANDLE 2 POCKET 4 BTL,UNKNOWN,0.7,1,LOW
2020,3,LEGENDS LTD,10946,FOUNDERS NITRO RUBAEUS,KEGS,0.0,0.0,1.0,FOUNDERS NITRO RUBAEUS - 1/2K,1/2K,1.0,1,LOW
2020,3,LEGENDS LTD,10953,FOUNDERS ALL DAY,KEGS,0.0,0.0,4.0,FOUNDERS ALL DAY - 1/2K,1/2K,4.0,1,LOW
2020,3,Default,110,WINE BOTTLE TOTE 6 BTL HEAVY DUTY,STR_SUPPLIES,0.2,0.0,0.0,WINE BOTTLE TOTE 6 BTL HEAVY DUTY,UNKNOWN,0.2,1,LOW
2020,3,UNKNOWN,113,BARTENDERS BLACK BOOK,STR_SUPPLIES,0.6,0.0,0.0,BARTENDERS BLACK  BOOK,UNKNOWN,0.6,1,LOW
2020,3,LEGENDS LTD,11365,BURLEY OAK LOST IPA,KEGS,0.0,0.0,1.0,BURLEY OAK LOST IPA - 1/6K,1/6K,1.0,1,LOW
2020,3,Default,114,WINE PAPER GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,25.4,32.0,0.0,WINE PAPER GIFT TOTE SINGLE BOTTLE,UNKNOWN,57.4,1,MEDIUM
2020,3,ATLAS BREW WORKS LLC,11529,ATLAS DANCE OF DAYS,KEGS,0.0,0.0,3.0,ATLAS DANCE OF DAYS - 1/2K,1/2K,3.0,1,LOW
2020,3,UNKNOWN,118,PLASTIC WINE GLASS PACK,STR_SUPPLIES,5.1,5.0,0.0,PLASTIC WINE GLASS PACK,UNKNOWN,10.1,1,MEDIUM
2020,3,DELMAR BREWING COMPANY LLC,11811,EVOLUTION NITRO RISE UP STOUT,KEGS,0.0,0.0,2.0,EVOLUTION NITRO RISE UP STOUT - 1/2K,1/2K,2.0,1,LOW
2020,3,UNKNOWN,119,BRUMATE WINE TUMBLER,STR_SUPPLIES,15.0,0.0,0.0,BRUMATE WINE TUMBLER,UNKNOWN,15.0,1,MEDIUM
2020,3,RIGHT FORWARD LLC,11918,RIGHT PROPER RAISED BY WOLVES,KEGS,0.0,0.0,2.0,RIGHT PROPER RAISED BY WOLVES - 1/2K,1/2K,2.0,1,LOW
2020,3,ATLAS BREW WORKS LLC,12101,ATLAS PONZI EG,KEGS,0.0,0.0,3.0,ATLAS PONZI 1/6 KEG,1/6K,3.0,1,LOW
2020,3,LEGENDS LTD,12730,ACE PINEAPPLE EG,KEGS,0.0,0.0,2.0,ACE PINEAPPLE 1/2 KEG,1/2K,2.0,1,LOW
2020,3,UNKNOWN,1279,EMPTY WINE KEG - KEGS,DUNNAGE,0.0,0.0,-2.0,EMPTY WINE KEG - KEGS,UNKNOWN,-2.0,1,LOW
2020,3,LEGENDS LTD,12934,BURLEY OAK ABORIGINAL GANGSTER,KEGS,0.0,0.0,1.0,BURLEY OAK ABORIGINAL GANGSTER 1/2K,1/2K,1.0,1,LOW
2020,3,Default,140,WINE AERATOR - IN BOTTLE,STR_SUPPLIES,0.4,0.0,0.0,WINE AERATOR-IN BOTTLE,UNKNOWN,0.4,1,LOW
2020,3,PREMIUM DISTRIBUTORS INC,175,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-2070.0,EMPTY 1/2 KEG (30.00),1/2K,-2070.0,1,HIGH
2020,3,Default,199,WINE STOPPER - POURER - 2 - PACK,STR_SUPPLIES,5.77,0.0,0.0,WINE STOPPER-POURER - 2-PACK,UNKNOWN,5.77,1,LOW
2020,3,ANHEUSER BUSCH INC,20093,10 BARREL JOE IPA,KEGS,0.0,0.0,1.0,10 BARREL JOE IPA 1/6K,1/6K,1.0,1,LOW
2020,3,ANHEUSER BUSCH INC,205,EMPTY EG (30.00),DUNNAGE,0.0,0.0,-562.0,EMPTY 1/6 KEG (30.00),1/6K,-562.0,1,HIGH
2020,3,ALLAGASH BREWING COMPANY,2194,ALLAGASH WHITE,KEGS,0.0,0.0,23.0,ALLAGASH WHITE 1/2K,1/2K,23.0,1,MEDIUM
2020,3,DOPS INC,2216,CHIMAY TRIPLE,KEGS,0.0,0.0,2.0,CHIMAY TRIPLE 1/6K,1/6K,2.0,1,LOW
2020,3,VICTORY BREWING COMPANY LLC,22405,VICTORY PRIMA PILS,KEGS,0.0,0.0,1.0,VICTORY PRIMA PILS 1/6K,1/6K,1.0,1,LOW
2020,3,DELMAR BREWING COMPANY LLC,22573,EVOLUTION EXILE RED,KEGS,0.0,0.0,1.0,EVOLUTION EXILE RED 1/2K,1/2K,1.0,1,LOW
2020,3,BOSTON BEER CORPORATION,2259,DOGFISH HEAD 60 MIN IPA,KEGS,0.0,0.0,19.0,DOGFISH HEAD 60 MIN IPA 1/6K,1/6K,19.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,22988,FLYING DOG NUMERO UNO,KEGS,0.0,0.0,3.0,FLYING DOG NUMERO UNO  1/6K,1/6K,3.0,1,LOW
2020,3,ANHEUSER BUSCH INC,22996,KONA LONGBOARD,KEGS,0.0,0.0,2.0,KONA LONGBOARD 1/2K,1/2K,2.0,1,LOW
2020,3,VICTORY BREWING COMPANY LLC,23092,VICTORY PRIMA PILS EG,KEGS,0.0,0.0,1.0,VICTORY PRIMA PILS 1/2 KEG,1/2K,1.0,1,LOW
2020,3,ANHEUSER BUSCH INC,23133,BUD,KEGS,0.0,0.0,23.0,BUD 1/6K,1/6K,23.0,1,MEDIUM
2020,3,MILLER BREWING COMPANY,23143,PERONI,KEGS,0.0,0.0,10.0,PERONI 1/2K,1/2K,10.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,23258,FLYING DOG SNAKE DOG,KEGS,0.0,0.0,15.0,FLYING DOG SNAKE DOG 1/2K,1/2K,15.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,23335,FLYING DOG DBL DOG PALE ALE,KEGS,0.0,0.0,3.0,FLYING DOG DBL DOG PALE ALE 1/6K,1/6K,3.0,1,LOW
2020,3,ANHEUSER BUSCH INC,23364,LANDSHARK LAGER,KEGS,0.0,0.0,2.0,LANDSHARK LAGER 1/6K,1/6K,2.0,1,LOW
2020,3,FLYING DOG BREWERY LLLP,23528,FLYING DOG RAGING BITCH BELGIAN IPA,KEGS,0.0,0.0,6.0,FLYING DOG RAGING BITCH BELGIAN IPA 1/6,1/6,6.0,1,LOW
2020,3,LEGENDS LTD,23669,DACHOUFFE LA CHOFFE,KEGS,0.0,0.0,-1.0,DACHOUFFE LA CHOFFE 20L 1/6K,20L,-1.0,1,LOW
2020,3,CROWN IMPORTS,23729,MODELO ESPECIAL,KEGS,0.0,0.0,38.0,MODELO ESPECIAL 1/4K,1/4K,38.0,1,MEDIUM
2020,3,CROWN IMPORTS,23739,NEGRA MODELO,KEGS,0.0,0.0,14.0,NEGRA MODELO 1/4K,1/4K,14.0,1,MEDIUM
2020,3,ANHEUSER BUSCH INC,23786,HOEGAARDEN,KEGS,0.0,0.0,1.0,HOEGAARDEN 1/2K,1/2K,1.0,1,LOW
2020,3,DIAGEO NORTH AMERICA INC,23830,KILKENNY CREAM ALE,KEGS,0.0,0.0,4.0,KILKENNY CREAM ALE 1/2K,1/2K,4.0,1,LOW
2020,3,FLYING DOG BREWERY LLLP,23866,FLYING DOG PALE ALE,KEGS,0.0,0.0,3.0,FLYING DOG PALE ALE 1/6K,1/6K,3.0,1,LOW
2020,3,PABST BREWING CO,23932,NATIONAL BOHEMIAN,KEGS,0.0,0.0,9.0,NATIONAL BOHEMIAN 1/2K,1/2K,9.0,1,LOW
2020,3,ANHEUSER BUSCH INC,24012,GOOSE ISLAND IPA,KEGS,0.0,0.0,32.0,GOOSE ISLAND IPA 1/2K,1/2K,32.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,24020,FLYING DOG RAGING BITCH BELGIAN IPA EG,KEGS,0.0,0.0,8.0,FLYING DOG RAGING BITCH BELGIAN IPA 1/2 KEG,1/2K,8.0,1,LOW
2020,3,LEGENDS LTD,240630,OFFSHOOT UNWIND EG,KEGS,0.0,0.0,1.0,OFFSHOOT UNWIND 1/6 KEG,1/6K,1.0,1,LOW
2020,3,LEGENDS LTD,240653,TWO ROADS TWOQUILA EG,KEGS,0.0,0.0,1.0,TWO ROADS TWOQUILA 1/6 KEG,1/6K,1.0,1,LOW
2020,3,LEGENDS LTD,240690,THE BRUERY RUEKELLER HELLES EG,KEGS,0.0,0.0,1.0,THE BRUERY RUEKELLER HELLES 1/6 KEG,1/6K,1.0,1,LOW
2020,3,MHW LTD,24553,PALM,KEGS,0.0,0.0,3.0,PALM 50L 1/2K,50L,3.0,1,LOW
2020,3,LEGENDS LTD,24620,TRIPEL KARMELIET,KEGS,0.0,0.0,1.0,TRIPEL KARMELIET 20L 1/6K,20L,1.0,1,LOW
2020,3,DELMAR BREWING COMPANY LLC,24691,EVOLUTION LOT #3 IPA EG,KEGS,0.0,0.0,5.0,EVOLUTION LOT #3 IPA 1/6 KEG,1/6K,5.0,1,LOW
2020,3,LEGENDS LTD,24743,FIRESTONE UNION JACK KEG,KEGS,0.0,0.0,1.0,FIRESTONE UNION JACK 50L KEG,50L,1.0,1,LOW
2020,3,DELMAR BREWING COMPANY LLC,25302,EVOLUTION LOT # 3,KEGS,0.0,0.0,18.0,EVOLUTION LOT # 3 1/2K,1/2K,18.0,1,MEDIUM
2020,3,BOSTON BEER CORPORATION,25444,ANGRY ORCHARD CRISP APPLE,KEGS,0.0,0.0,24.0,ANGRY ORCHARD CRISP APPLE 1/2K,1/2K,24.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,25491,FLYING DOG LUCKY SOB IRISH RED,KEGS,0.0,0.0,4.0,FLYING DOG LUCKY SOB IRISH RED 1/2K,1/2K,4.0,1,LOW
2020,3,FLYING DOG BREWERY LLLP,25543,FLYING DOG UNDERDOG GOLD LGR,KEGS,0.0,0.0,3.0,FLYING DOG UNDERDOG GOLD LGR 1/2,1/2,3.0,1,LOW
2020,3,NEW BELGIUM BREWING INC,25564,NB FAT TIRE,KEGS,0.0,0.0,15.0,NB FAT TIRE 1/2K,1/2K,15.0,1,MEDIUM
2020,3,NEW BELGIUM BREWING INC,25575,NB FAT TIRE,KEGS,0.0,0.0,15.0,NB FAT TIRE 1/6K,1/6K,15.0,1,MEDIUM
2020,3,FLYING DOG BREWERY LLLP,25579,FLYING DOG NUMERO UNO,KEGS,0.0,0.0,8.0,FLYING DOG NUMERO UNO  1/2K,1/2K,8.0,1,LOW
2020,3,FLYING DOG BREWERY LLLP,25581,FLYING DOG THE TRUTH,KEGS,0.0,0.0,8.0,FLYING DOG THE TRUTH 1/2K,1/2K,8.0,1,LOW
2020,3,NEW BELGIUM BREWING INC,25587,NB VOODOO RANGER IPA,KEGS,0.0,0.0,2.0,NB VOODOO RANGER IPA 1/2K,1/2K,2.0,1,LOW
2020,3,MILLER BREWING COMPANY,25601,LEINENKUGEL SUMMER SHANDY,KEGS,0.0,0.0,0.0,LEINENKUGEL SUMMER SHANDY 1/2K,1/2K,0.0,1,NO_ACTIVITY
2020,3,NORTH LOCK LLC DBA PORT CITY BREWING CO,25742,PORT CITY MONUMENTAL IPA EG,KEGS,0.0,0.0,3.0,PORT CITY MONUMENTAL IPA 1/2 KEG,1/2K,3.0,1,LOW
2020,3,NORTH LOCK LLC DBA PORT CITY BREWING CO,25743,PORT CITY OPTIMAL WIT EG,KEGS,0.0,0.0,4.0,PORT CITY OPTIMAL WIT 1/2 KEG,1/2K,4.0,1,LOW
2020,3,VICTORY BREWING COMPANY LLC,25872,VICTORY HOPDEVIL EG,KEGS,0.0,0.0,4.0,VICTORY HOPDEVIL 1/2 KEG,1/2K,4.0,1,LOW
2020,3,ANHEUSER BUSCH INC,25892,GOOSE ISLAND 312 URBAN WHEAT,KEGS,0.0,0.0,-1.0,GOOSE ISLAND 312 URBAN WHEAT 1/2K,1/2K,-1.0,1,LOW
2020,3,FLYING DOG BREWERY LLLP,25961,FLYING DOG BLOODLINE,KEGS,0.0,0.0,7.0,FLYING DOG BLOODLINE 1/2K,1/2K,7.0,1,LOW
2020,3,BOSTON BEER CORPORATION,26019,DOGFISH HEAD 61 MINUTE,KEGS,0.0,0.0,4.0,DOGFISH HEAD 61 MINUTE 1/6K,1/6K,4.0,1,LOW
2020,3,DUVEL MOORTGAT USA LTD,26086,BLVD TANK 7,KEGS,0.0,0.0,1.0,BLVD TANK 7 1/6K,1/6K,1.0,1,LOW
