year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,bottle_size,bottle_category,total_sales,quarter,sales_activity
2020,1,LEGENDS LTD,10940,FOUNDERS PORTER,BEER,0.0,0.0,27.0,FOUNDERS PORTER - 4/6,4/6,MULTI_PACK,27.0,1,LOW
2020,1,DIONYSOS IMPORTS INC,109525,BOUDIN CHAB,WINE,0.0,0.0,1.0,BOUDIN CHAB - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,BACCHUS IMPORTERS LTD,10959,OLD LINE SINGLE MALT WHISKEY,LIQUOR,0.17,0.0,0.0,OLD LINE SINGLE MALT WHISKEY - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,J LOHR WINERY,10979,J LOHR RIVERSTONE CHARD,WINE,11.07,11.0,4.0,J LOHR RIVERSTONE CHARD - 1.5L,1.5L,LARGE,26.07,1,LOW
2020,1,PUNTO VINO LLC,109924,HILLINGER ZWEIGELT,WINE,0.08,0.0,0.0,HILLINGER ZWEIGELT - 750ML,750ML,STANDARD,0.08,1,LOW
2020,1,DOPS INC,10994,ABITA BIG EASY IPA,BEER,0.0,0.0,3.0,ABITA BIG EASY IPA - 12.OZ 4/6,12.OZ,OTHER,3.0,1,LOW
2020,1,LEGENDS LTD,10997,FOUNDERS KENTUCKY BREAKFAST STOUT,BEER,0.17,0.0,0.0,FOUNDERS KENTUCKY BREAKFAST STOUT - 6/4,6/4,MULTI_PACK,0.17,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,110000,SEAGRAM'S GIN - EXTRA DRY,LIQUOR,0.24,1.0,0.0,SEAGRAM'S GIN - EXTRA DRY - 100ML,100ML,SMALL,1.24,1,LOW
2020,1,SAZERAC CO,11002,ANCIENT AGE BOURBON,LIQUOR,10.63,13.0,0.0,ANCIENT AGE BOURBON - 1.75L,1.75L,LARGE,23.630000000000003,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,110132,R MONDAVI PRIVATE SEL CAB,WINE,3.56,3.0,3.0,R MONDAVI PRIVATE SEL CAB - 375ML,375ML,MEDIUM,9.56,1,LOW
2020,1,LEGENDS LTD,11014,LAGUNITAS LUCKY 13,BEER,0.0,0.0,30.0,LAGUNITAS LUCKY 13 - 12.OZ 4/6 NR,12.OZ,OTHER,30.0,1,LOW
2020,1,THE WINE GROUP,11019,CHLOE PROSECCO,WINE,41.65,30.0,4.0,CHLOE PROSECCO - 750ML,750ML,STANDARD,75.65,1,LOW
2020,1,LUXCO SPIRITED BRANDS,11029,EZRA BROOKS BOURBON,LIQUOR,68.3,66.67,0.0,EZRA BROOKS BOURBON - 1.75L,1.75L,LARGE,134.97,1,MEDIUM
2020,1,BACCHUS IMPORTERS LTD,110345,LUIGI EINAUDI DOLCE DOGLIANI,WINE,0.0,0.0,1.0,LUIGI EINAUDI DOLCE DOGLIANI - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,LUXCO SPIRITED BRANDS,11037,EZRA BROOKS BOURBON,LIQUOR,4.89,3.92,1.0,EZRA BROOKS BOURBON - 750ML,750ML,STANDARD,9.809999999999999,1,LOW
2020,1,LEGENDS LTD,11055,AUSTIN ORIGINAL CIDER,BEER,0.0,0.0,17.96,AUSTIN ORIGINAL CIDER 4/6 CANS,4/6CANS,MULTI_PACK,17.96,1,LOW
2020,1,LEGENDS LTD,11056,AUSTIN PINEAPPLE CIDER,BEER,0.0,0.0,19.0,AUSTIN PINEAPPLE CIDER - 12.OZ 4/6 CAN,12.OZ,OTHER,19.0,1,LOW
2020,1,LEGENDS LTD,11057,AUSTIN TEXAS HONEY CIDER,BEER,0.0,0.0,9.0,AUSTIN TEXAS HONEY CIDER - 12.OZ 4/6 CAN,12.OZ,OTHER,9.0,1,LOW
2020,1,LEGENDS LTD,11062,LONG TRAIL GREEN BLAZE,BEER,0.0,0.0,4.0,LONG TRAIL GREEN BLAZE - 12.OZ 4/6 CAN,12.OZ,OTHER,4.0,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,11070,SEMPE ARMAGNAC VSOP,LIQUOR,0.57,1.0,0.0,SEMPE ARMAGNAC VSOP - 750ML,750ML,STANDARD,1.5699999999999998,1,LOW
2020,1,BACCHUS IMPORTERS LTD,11084,SHINSHU MARS IWAI JAPANESE WHISKY,LIQUOR,6.43,7.0,3.0,SHINSHU MARS IWAI JAPANESE WHISKY - 750ML,750ML,STANDARD,16.43,1,LOW
2020,1,BACCHUS IMPORTERS LTD,11085,SHINSHU MARS IWAI TRAD JAPANESE WHISKY,LIQUOR,2.4,3.0,0.0,SHINSHU MARS IWAI TRAD JAPANESE WHISKY - 750ML,750ML,STANDARD,5.4,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,11086,WHISTLEPIG 15YR STRAIGHT RYE WHISKEY,LIQUOR,2.64,2.0,0.0,WHISTLEPIG 15YR STRAIGHT RYE WHISKEY - 750ML,750ML,STANDARD,4.640000000000001,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11088,EVAN WILLIAMS BLACK SOUR MASH 7YR,LIQUOR,109.97,104.0,13.0,EVAN WILLIAMS BLACK SOUR MASH 7YR - 750ML,750ML,STANDARD,226.97,1,MEDIUM
2020,1,DIAGEO NORTH AMERICA INC,11118,BULLEIT BOURBON,LIQUOR,82.48,70.0,43.0,BULLEIT BOURBON - 750ML,750ML,STANDARD,195.48000000000002,1,MEDIUM
2020,1,JACKSON FAMILY ENTERPRISES INC,11142,K JACKSON GRAND RES MER,WINE,11.06,0.0,0.0,K JACKSON GRAND RES MER - 750ML,750ML,STANDARD,11.06,1,LOW
2020,1,SAZERAC CO,11169,ANCIENT AGE BOURBON,LIQUOR,2.56,0.0,0.0,ANCIENT AGE BOURBON - 750ML,750ML,STANDARD,2.56,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",111708,DR PAULY BERG NOBLE HOUSE RIES,WINE,0.42,0.0,3.0,DR PAULY BERG NOBLE HOUSE RIES - 750ML,750ML,STANDARD,3.42,1,LOW
2020,1,ELITE WINES IMPORTS,111740,LUSTAU OE INDIA SOLERA SHERRY,WINE,0.0,0.0,1.0,LUSTAU OE INDIA SOLERA SHERRY - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11175,PICAROON OVERPROOF WHITE RUM,LIQUOR,0.08,0.0,0.0,PICAROON OVERPROOF WHITE RUM - 1L,1L,LARGE,0.08,1,LOW
2020,1,JIM BEAM BRANDS CO,11207,MAKER'S MARK 90P,LIQUOR,45.82,34.0,41.0,MAKER'S MARK 90P - 1L,1L,LARGE,120.82,1,MEDIUM
2020,1,CONSTELLATION BRANDS,11215,BLACK BOX SHIRAZ 6/CS,WINE,27.29,22.0,5.0,BLACK BOX SHIRAZ 6/CS - 3L,3L,LARGE,54.29,1,LOW
2020,1,MICHAEL R DOWNEY SELECTIONS INC,112283,DI LENARDO P/GRIG,WINE,0.0,0.0,7.0,DI LENARDO P/GRIG - 750ML,750ML,STANDARD,7.0,1,LOW
2020,1,CAMPARI AMERICA LLC,11231,WILD TURKEY 101P,LIQUOR,26.86,34.0,0.0,WILD TURKEY 101P - 1.75L,1.75L,LARGE,60.86,1,LOW
2020,1,PERNOD RICARD USA LLC,11266,MALIBU RUM,LIQUOR,24.66,33.0,18.0,MALIBU RUM - 1L,1L,LARGE,75.66,1,LOW
2020,1,ROYAL WINE CORP,112720,RASHI LIGHT PINK CONCORD,WINE,0.0,0.0,3.0,RASHI LIGHT PINK CONCORD - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,ROYAL WINE CORP,112739,RASHI LIGHT RED CONCORD,WINE,3.08,1.0,18.0,RASHI LIGHT RED CONCORD - 750ML,750ML,STANDARD,22.08,1,LOW
2020,1,CONSTELLATION BRANDS,11274,BLACKSTONE CALIF MER,WINE,0.17,0.0,0.0,BLACKSTONE CALIF MER - 1.5L,1.5L,LARGE,0.17,1,LOW
2020,1,ROYAL WINE CORP,112771,RASHI LIGHT WHITE CONCORD,WINE,0.0,0.0,13.0,RASHI LIGHT WHITE CONCORD - 750ML,750ML,STANDARD,13.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",112917,TIAMO PINOT GRIGIO,WINE,0.56,0.0,16.0,TIAMO PINOT GRIGIO - 750ML,750ML,STANDARD,16.56,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,11307,AFROHEAD BRILAND 07 AGED RUM,LIQUOR,0.17,1.0,0.0,AFROHEAD BRILAND 07 AGED RUM - 750ML,750ML,STANDARD,1.17,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11310,TEMPUS FUGIT SPIRITS GRAN CLASS BITTERS,LIQUOR,0.67,0.0,0.0,TEMPUS FUGIT SPIRITS GRAN CLASS BITTERS - 750ML,750ML,STANDARD,0.67,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,11316,FEW RYE WHISKEY,LIQUOR,1.02,0.0,0.0,FEW RYE WHISKEY - 750ML,750ML,STANDARD,1.02,1,LOW
2020,1,RELIABLE CHURCHILL LLLP,11317,FEW BREAKFAST GIN,LIQUOR,1.53,1.0,0.0,FEW BREAKFAST GIN - 750ML,750ML,STANDARD,2.5300000000000002,1,LOW
2020,1,NEW PARROTT & CO,11320,WENTE CHARLES WETMORE RES CAB,WINE,1.97,12.0,2.0,WENTE CHARLES WETMORE RES CAB - 750ML,750ML,STANDARD,15.97,1,LOW
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11339,JOSEPH CARTRON TRIPLE SEC,LIQUOR,0.0,0.0,2.0,JOSEPH CARTRON TRIPLE SEC - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11341,LIQUEUR DE VIOLETTES,LIQUOR,0.51,0.0,0.0,LIQUEUR DE VIOLETTES - 750ML,750ML,STANDARD,0.51,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",113441,SPY VALLEY MARLBOROUGH S/BLC,WINE,1.69,4.0,16.0,SPY VALLEY MARLBOROUGH S/BLC - 750ML,750ML,STANDARD,21.689999999999998,1,LOW
2020,1,JIM BEAM BRANDS CO,11350,CRUZAN AGED RUM 151 PROOF,LIQUOR,0.72,0.0,0.0,CRUZAN AGED RUM 151 PROOF - 1L,1L,LARGE,0.72,1,LOW
2020,1,LEGENDS LTD,11354,STILLWATER EXTRA DRY,BEER,0.0,0.0,8.0,STILLWATER EXTRA DRY - 16.OZ 6/4 CAN,16.OZ,OTHER,8.0,1,LOW
2020,1,LEGENDS LTD,11358,OMMEGANG WITTE,BEER,0.0,0.0,4.0,OMMEGANG WITTE - 12.OZ 4/6NR,12.OZ,OTHER,4.0,1,LOW
2020,1,LEGENDS LTD,11359,OMMEGANG RARE VOS,BEER,0.0,0.0,5.0,OMMEGANG RARE VOS - 12.OZ 4/6 NR,12.OZ,OTHER,5.0,1,LOW
2020,1,LEGENDS LTD,11360,LAGUNITAS 12TH OF NEVER,BEER,0.0,0.0,4.0,LAGUNITAS 12TH OF NEVER - 12.OZ 2/12 CAN,12.OZ,OTHER,4.0,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11373,THE POGUES IRISH WHISKEY,LIQUOR,0.17,3.0,0.0,THE POGUES IRISH WHISKEY - 750ML,750ML,STANDARD,3.17,1,LOW
2020,1,MHW LTD,11374,ETRUSCO AMARO,LIQUOR,0.17,0.0,0.0,ETRUSCO AMARO - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,DUGGANS DISTILLERS PROD,11375,LA FOGATA TEQUILA - PLATINUM,LIQUOR,0.34,0.0,0.0,LA FOGATA TEQUILA - PLATINUM - 750ML,750ML,STANDARD,0.34,1,LOW
2020,1,DUGGANS DISTILLERS PROD,11376,BOBBY'S GIN,LIQUOR,0.68,1.0,0.0,BOBBY'S GIN - 750ML,750ML,STANDARD,1.6800000000000002,1,LOW
2020,1,WILLIAM GRANT AND SONS INC,11380,FLOR DE CANA RUM - CENTENARIO,LIQUOR,4.4,6.0,0.0,FLOR DE CANA RUM - CENTENARIO - 750ML,750ML,STANDARD,10.4,1,LOW
2020,1,CAMPARI AMERICA LLC,11383,SKYY INFUSIONS TROPICAL MANGO,LIQUOR,0.4,0.0,0.0,SKYY INFUSIONS TROPICAL MANGO - 750ML,750ML,STANDARD,0.4,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11391,JUNIPERO GIN,LIQUOR,0.51,0.0,0.0,JUNIPERO GIN - 750ML,750ML,STANDARD,0.51,1,LOW
2020,1,JIM BEAM BRANDS CO,11395,CRUZAN RUM 151 PROOF,LIQUOR,2.11,0.0,0.0,CRUZAN RUM 151 PROOF - 750ML,750ML,STANDARD,2.11,1,LOW
2020,1,CELICAR LLC DBA TWIN VALLEY DISTILLERS,11402,BLACK JOE COFFEE,LIQUOR,0.0,1.0,0.0,BLACK JOE COFFEE - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11418,WEST CORK IRISH WHISKEY 10 YEAR,LIQUOR,0.68,0.0,0.0,WEST CORK IRISH WHISKEY 10 YEAR - 750ML,750ML,STANDARD,0.68,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",114243,BELLEFON CUV DES MOINES BRUT,WINE,0.0,0.0,2.0,BELLEFON CUV DES MOINES BRUT - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,114324,CHALK HILL EB CHARD,WINE,0.25,0.0,0.0,CHALK HILL EB CHARD - 750ML,750ML,STANDARD,0.25,1,LOW
2020,1,CONSTELLATION BRANDS,11436,SVEDKA VODKA - CITRON,LIQUOR,1.52,1.0,0.0,SVEDKA VODKA - CITRON - 750ML,750ML,STANDARD,2.52,1,LOW
2020,1,CONSTELLATION BRANDS,11446,NOBILO REGIONAL COLLECTION CHARD,WINE,5.06,0.0,0.0,NOBILO REGIONAL COLLECTION CHARD - 750ML,750ML,STANDARD,5.06,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11448,DEEP EDDY RUBY RED GRAPEFRUIT VODKA,LIQUOR,0.49,0.0,0.0,DEEP EDDY RUBY RED GRAPEFRUIT VODKA - 375ML,375ML,MEDIUM,0.49,1,LOW
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11452,JACKSON MORGAN PEPPERMINT MOCHA,LIQUOR,0.34,1.0,0.0,JACKSON MORGAN PEPPERMINT MOCHA - 750ML,750ML,STANDARD,1.34,1,LOW
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11453,JACKSON MORGAN SALTED CARAMEL,LIQUOR,0.68,3.0,0.0,JACKSON MORGAN SALTED CARAMEL - 750ML,750ML,STANDARD,3.68,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11454,BALTIMORE 1904 GINGER APPLE LIQ,LIQUOR,0.5,0.0,0.0,BALTIMORE 1904 GINGER APPLE LIQ - 750ML,750ML,STANDARD,0.5,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11455,BALTIMORE SHOT TOWER GIN,LIQUOR,0.08,0.0,0.0,BALTIMORE SHOT TOWER GIN - 750ML,750ML,STANDARD,0.08,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11456,BALTIMORE SHOT TOWER GIN BARRELED,LIQUOR,0.32,0.0,0.0,BALTIMORE SHOT TOWER GIN BARRELED - 750ML,750ML,STANDARD,0.32,1,LOW
2020,1,INTERBALT PRODUCTS CORP,11457,RED EYE LOUIE'S VODQUILA,LIQUOR,0.84,1.0,0.0,RED EYE LOUIE'S VODQUILA - 750ML,750ML,STANDARD,1.8399999999999999,1,LOW
2020,1,ARTISANS & VINES LLC,11458,LOST INHIBITIONS US RED PRUDE,WINE,3.41,0.0,0.0,LOST INHIBITIONS US RED PRUDE - 750ML,750ML,STANDARD,3.41,1,LOW
2020,1,JIM BEAM BRANDS CO,11462,JIM BEAM DOUBLE OAK BOURBON,LIQUOR,6.59,6.75,0.0,JIM BEAM DOUBLE OAK BOURBON - 750ML,750ML,STANDARD,13.34,1,LOW
2020,1,JIM BEAM BRANDS CO,11463,EFFEN VODKA - BLOOD ORANGE,LIQUOR,2.37,3.0,2.0,EFFEN VODKA - BLOOD ORANGE - 750ML,750ML,STANDARD,7.37,1,LOW
2020,1,LEGENDS LTD,11477,REISSDORF KOELSCH,BEER,0.0,0.0,1.0,REISSDORF KOELSCH - 16.9 OZ 6/4 CAN,16.9OZ,OTHER,1.0,1,LOW
2020,1,PERNOD RICARD USA LLC,11482,MONKEY 47,LIQUOR,1.35,4.0,0.0,MONKEY 47 - 375ML,375ML,MEDIUM,5.35,1,LOW
2020,1,MONSIEUR TOUTON SELECTION,114936,VILLA JOLANDA PROSECCO,WINE,0.49,2.0,8.0,VILLA JOLANDA PROSECCO - 750ML,750ML,STANDARD,10.49,1,LOW
2020,1,LEGENDS LTD,11496,PEAK ORGANIC FRESH CUT PILS,BEER,0.0,0.0,6.0,PEAK ORGANIC FRESH CUT PILS 4/6 CANS,4/6CANS,MULTI_PACK,6.0,1,LOW
2020,1,JIM BEAM BRANDS CO,11509,DEKUYPER SIGN CR DE MENTHE WT,LIQUOR,0.8,3.0,0.0,DEKUYPER SIGN CR DE MENTHE WT - 1L,1L,LARGE,3.8,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115185,INDABA WESTERN CAPE MER,WINE,1.67,1.0,2.0,INDABA WESTERN CAPE MER - 750ML,750ML,STANDARD,4.67,1,LOW
2020,1,CAMPARI AMERICA LLC,11525,WILD TURKEY 81,LIQUOR,25.15,26.0,0.0,WILD TURKEY 81 - 1.75L,1.75L,LARGE,51.15,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115290,INDABA S/BLC WESTERN CAPE,WINE,0.0,0.0,3.0,INDABA S/BLC WESTERN CAPE - 750ML,750ML,STANDARD,3.0,1,LOW
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,115320,DROUHIN MACON VIL BLC,WINE,0.0,0.0,1.0,DROUHIN MACON VIL BLC - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,BUCK DISTRIBUTING COMPANY INC,11536,STONE ARROGANT BASTARD CAN,BEER,4.5,4.0,30.75,STONE ARROGANT BASTARD 4/6 16.OZ CAN,4/6,MULTI_PACK,39.25,1,LOW
2020,1,LEGENDS LTD,11545,BRECKENRIDGE MANGO MOSAIC,BEER,0.0,0.0,1.0,BRECKENRIDGE MANGO MOSAIC - 12OZ,12OZ,OTHER,1.0,1,LOW
2020,1,LEGENDS LTD,11546,FOUNDERS BREAKFAST STOUT,BEER,1.36,4.0,15.0,FOUNDERS BREAKFAST STOUT - 12OZ,12OZ,OTHER,20.36,1,LOW
2020,1,LEGENDS LTD,11548,BRECKENRIDGE VAN PORTER,BEER,0.0,0.0,13.0,BRECKENRIDGE VAN PORTER - 16OZ CAN,16OZ,OTHER,13.0,1,LOW
2020,1,SAZERAC CO,11565,1792 SWEET WHEAT,LIQUOR,5.07,5.0,0.0,1792 SWEET WHEAT - 750ML,750ML,STANDARD,10.07,1,LOW
2020,1,BUCK DISTRIBUTING COMPANY INC,11566,STONE IPA,BEER,0.0,0.0,28.0,STONE IPA 2/12 CAN - 12OZ,2/12CAN,MULTI_PACK,28.0,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11584,EVAN WILLIAMS GREEN BOURBON,LIQUOR,30.43,29.0,0.0,EVAN WILLIAMS GREEN BOURBON - 1.75L,1.75L,LARGE,59.43,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11592,EVAN WILLIAMS GREEN BOURBON,LIQUOR,12.0,5.0,2.0,EVAN WILLIAMS GREEN BOURBON - 750ML,750ML,STANDARD,19.0,1,LOW
2020,1,WASHBURN WINE CO,11593,BAVIK SUPER PILS - 11.2,BEER,0.0,0.0,2.0,BAVIK SUPER PILS - 11.2 6/4 CAN,6/4CAN,MULTI_PACK,2.0,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,116068,PRODUTTORI DEL BARB NEBB,WINE,0.0,0.0,1.0,PRODUTTORI DEL BARB NEBB - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,MONSIEUR TOUTON SELECTION,116114,LOUIS LATOUR CHARD ARDECHE,WINE,1.23,0.0,1.0,LOUIS LATOUR CHARD ARDECHE - 750ML,750ML,STANDARD,2.23,1,LOW
2020,1,BRONCO WINE COMPANY,11619,LA CATRINA CAB,WINE,2.27,1.0,0.0,LA CATRINA CAB - 750ML,750ML,STANDARD,3.27,1,LOW
2020,1,TI BEVERAGE GROUP LTD,11622,VAMPIRE MERLOT,WINE,0.0,0.0,2.0,VAMPIRE MERLOT - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,LEGENDS LTD,11655,BURLEY OAK HOMEGROWN,BEER,0.0,0.0,1.0,BURLEY OAK HOMEGROWN - 4/6 12.OZ CAN,4/6,MULTI_PACK,1.0,1,LOW
2020,1,DOPS INC,11673,BEERSALIS SOUR BLEND - 11.2,BEER,0.0,0.0,1.0,BEERSALIS SOUR BLEND - 11.2 6/4 NR,6/4NR,MULTI_PACK,1.0,1,LOW
2020,1,SAZERAC CO,11703,KENTUCKY GENTLEMAN,LIQUOR,134.61,143.0,2.0,KENTUCKY GENTLEMAN - 1.75L,1.75L,LARGE,279.61,1,MEDIUM
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11711,EARLY TIMES KENTUCKY WHISKEY,LIQUOR,41.65,52.0,2.0,EARLY TIMES KENTUCKY WHISKEY - 1.75L,1.75L,LARGE,95.65,1,LOW
2020,1,JIM BEAM BRANDS CO,11720,JIM BEAM BLACK,LIQUOR,27.08,23.16,0.0,JIM BEAM BLACK - 1.75L,1.75L,LARGE,50.239999999999995,1,LOW
2020,1,JIM BEAM BRANDS CO,11738,JIM BEAM BLACK,LIQUOR,17.84,12.0,0.0,JIM BEAM BLACK - 750ML,750ML,STANDARD,29.84,1,LOW
2020,1,JIM BEAM BRANDS CO,11746,MAKER'S MARK 90P,LIQUOR,74.11,104.59,6.0,MAKER'S MARK 90P - 750ML,750ML,STANDARD,184.7,1,MEDIUM
2020,1,JIM BEAM BRANDS CO,11762,JIM BEAM WHITE,LIQUOR,126.97,120.83,3.0,JIM BEAM WHITE - 1.75L,1.75L,LARGE,250.8,1,MEDIUM
2020,1,JIM BEAM BRANDS CO,11770,JIM BEAM WHITE,LIQUOR,131.13,147.0,5.0,JIM BEAM WHITE - 750ML,750ML,STANDARD,283.13,1,MEDIUM
2020,1,JIM BEAM BRANDS CO,11797,JIM BEAM WHITE,LIQUOR,14.0,12.08,0.0,JIM BEAM WHITE - 200ML,200ML,SMALL,26.08,1,LOW
2020,1,DOPS INC,11805,SILVER PEAK CABERNET,WINE,0.0,0.0,1.0,SILVER PEAK CABERNET - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,BACCHUS IMPORTERS LTD,118176,ALTOS DE LAS HORMIGAS MAL,WINE,0.74,2.0,4.0,ALTOS DE LAS HORMIGAS MAL - 750ML,750ML,STANDARD,6.74,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11819,AMARULA FRUIT CREAM LIQUEUR,LIQUOR,15.3,22.0,0.0,AMARULA FRUIT CREAM LIQUEUR - 750ML,750ML,STANDARD,37.3,1,LOW
2020,1,JIM BEAM BRANDS CO,11835,JIM BEAM WHITE,LIQUOR,44.28,35.0,0.0,JIM BEAM WHITE - 50ML,50ML,SMALL,79.28,1,LOW
2020,1,SAZERAC CO,11837,CANE RUM WHITE RUM,LIQUOR,2.74,0.0,0.0,CANE RUM WHITE RUM - 750ML,750ML,STANDARD,2.74,1,LOW
2020,1,SAZERAC CO,11838,RICH & RARE CANADIAN WHISKEY,LIQUOR,6.42,0.0,0.0,RICH & RARE CANADIAN WHISKEY - 1.75L,1.75L,LARGE,6.42,1,LOW
2020,1,UNITED STATES DISTILLED PRODUCTS,11840,RISATA RED MOSCATO,WINE,7.27,10.0,11.0,RISATA RED MOSCATO - 750ML,750ML,STANDARD,28.27,1,LOW
2020,1,SAZERAC CO,11843,KENTUCKY GENTLEMAN,LIQUOR,30.63,32.0,2.0,KENTUCKY GENTLEMAN - 750ML,750ML,STANDARD,64.63,1,LOW
2020,1,CONSTELLATION BRANDS,11844,SVEDKA VODKA STRAWBERRY LEMONADE,LIQUOR,19.34,25.0,0.0,SVEDKA VODKA STRAWBERRY LEMONADE - 1.75L,1.75L,LARGE,44.34,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11851,HEAVEN HILL BOURBON 4YR,LIQUOR,46.39,37.0,0.0,HEAVEN HILL BOURBON 4YR - 1.75L,1.75L,LARGE,83.39,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,118540,NEDERBURG P/AGE,WINE,2.78,2.0,5.0,NEDERBURG P/AGE - 750ML,750ML,STANDARD,9.78,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11860,ELIJAH CRAIG BOURBON,LIQUOR,43.85,39.0,3.0,ELIJAH CRAIG BOURBON  - 750ML,750ML,STANDARD,85.85,1,LOW
2020,1,DELMAR BREWING COMPANY LLC,11873,EVOLUTION DELMARVA PURE PILS,BEER,0.0,0.0,0.0,EVOLUTION DELMARVA PURE PILS - 12.OZ 4/6NR,12.OZ,OTHER,0.0,1,NO_SALES
2020,1,DELMAR BREWING COMPANY LLC,11874,EVOLUTION MULTIPACK IPA SAMPLER,BEER,0.0,0.0,6.0,EVOLUTION MULTIPACK IPA SAMPLER - 12.OZ 2/12,12.OZ,OTHER,6.0,1,LOW
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",118834,DR HEYDEN OPP RIES KAB,WINE,0.41,1.0,0.0,DR HEYDEN OPP RIES KAB - 750ML,750ML,STANDARD,1.41,1,LOW
2020,1,JIM BEAM BRANDS CO,11886,JIM BEAM WHITE,LIQUOR,42.84,44.0,1.0,JIM BEAM WHITE - 375ML,375ML,MEDIUM,87.84,1,LOW
2020,1,LEGENDS LTD,11888,UNIBROUE A TOUT LE MONDE,BEER,0.0,0.0,2.0,UNIBROUE A TOUT LE MONDE - 6/4 12.OZ NR,6/4,MULTI_PACK,2.0,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,11894,HEAVEN HILL BOURBON 4YR,LIQUOR,22.81,25.0,19.0,HEAVEN HILL BOURBON 4YR - 1L,1L,LARGE,66.81,1,LOW
2020,1,LEGENDS LTD,11911,FOUNDERS BACKWOODS BASTARD,BEER,0.0,0.0,5.0,FOUNDERS BACKWOODS BASTARD - 6/4 NR 12.OZ,6/4NR,MULTI_PACK,5.0,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,119121,GRUET BRUT (NEW MEX),WINE,0.0,0.0,2.0,GRUET BRUT (NEW MEX) - 375ML,375ML,MEDIUM,2.0,1,LOW
2020,1,A I G WINE & SPIRITS,119229,TROCADERO SPARK(BRUT),WINE,0.0,0.0,2.0,TROCADERO SPARK(BRUT) - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,GRAPES OF SPAIN INC,119241,VINA OTANO ROSADO 15,WINE,0.08,0.0,3.0,VINA OTANO ROSADO 15 - 750ML,750ML,STANDARD,3.08,1,LOW
2020,1,CAMPARI AMERICA LLC,11940,WRAY & NEPHEW OVERPROOF,LIQUOR,21.04,21.0,2.0,WRAY & NEPHEW OVERPROOF - 750ML,750ML,STANDARD,44.04,1,LOW
